old_label,final_label,changed,source
interrogatoire médical,interrogatoire médical,False,unchanged
interrogatoire médicale,interrogatoire médicale,False,unchanged
interrogatoire à garder,interrogatoire à garder,False,unchanged
interrogatpoire medical,interrogatpoire medical,False,unchanged
interversion f8/f10,interversion f8/f10,False,unchanged
jargonne,jargonne,False,unchanged
je demande au patient si ca va,je demande au patient si ca va,False,unchanged
je demande de retenir le mot framboise,je demande de retenir le mot framboise,False,unchanged
je lui demande a nouvea si qque chose,je lui demande a nouvea si qque chose,False,unchanged
je lui demande s'il m'entend il dit oui,je lui demande s'il m'entend il dit oui,False,unchanged
je lui demande. il ne répond pas,je lui demande. il ne répond pas,False,unchanged
joue avec sa tablette,joue avec sa tablette,False,unchanged
joue son telephone,joue son telephone,False,unchanged
jour ok,jour ok,False,unchanged
"jour, mois, année ok","jour, mois, année ok",False,unchanged
jusque dessous l'oeil,jusque dessous l'oeil,False,unchanged
keppra 500 tegretol LP200 donnés,keppra 500 tegretol lp200 donnés,True,auto-syntax
kesako ?,kesako?,True,auto-syntax
kiné,kiné,False,unchanged
l'activité lors des P,l'activité lors des p,True,auto-syntax
l'oreiller est retiré,l'oreiller est retiré,False,unchanged
la,la,False,unchanged
la maman a signalé respi + forte qq sec,la maman a signalé respi + forte qq sec,False,unchanged
la mére signale une crise?,la mére signale une crise?,False,unchanged
la sensation revient,la sensation revient,False,unchanged
la tech la demande si elle va bien,la tech la demande si elle va bien,False,unchanged
lache son téléphone,lache son téléphone,False,unchanged
lambda,lambda,False,unchanged
lambda de fixation?,lambda de fixation?,False,unchanged
lambda post?,lambda post?,False,unchanged
lambda sur PzOz?,lambda sur pzoz?,True,auto-syntax
lambda?,lambda?,False,unchanged
langue,langue,False,unchanged
larmoiement,larmoiement,False,unchanged
laroxyl im,laroxyl im,False,unchanged
laroxyl im 40 mg,laroxyl im 40 mg,False,unchanged
lbas du visage engourdi,lbas du visage engourdi,False,unchanged
le corps ration continu qui traverse,le corps ration continu qui traverse,False,unchanged
le fait d'interagir: impression que,le fait d'interagir: impression que,False,unchanged
le gene,le gene,False,unchanged
le patient a senti comme une decharge,le patient a senti comme une decharge,False,unchanged
"le patient dit ""c'est bon"" fin de crise","le patient dit ""c'est bon"" fin de crise",False,unchanged
le patient dit ne pas encore se sentir,le patient dit ne pas encore se sentir,False,unchanged
le patient dit que ca ne va pas,le patient dit que ca ne va pas,False,unchanged
le patient me dit avoir des sensations,le patient me dit avoir des sensations,False,unchanged
le patient n'a pas le doigt dans saturo,le patient n'a pas le doigt dans saturo,False,unchanged
le patient ne répond pas,le patient ne répond pas,False,unchanged
le patient semble géné par qque chose,le patient semble géné par qque chose,False,unchanged
le pouls diminue,le pouls diminue,False,unchanged
lecture,lecture,False,unchanged
lecture PLUS A LIRE,lecture plus a lire,True,auto-syntax
lecture bien la sensation a droite,lecture bien la sensation a droite,False,unchanged
lecture d'un texte ecise,lecture d'un texte ecise,False,unchanged
lecture ok,lecture ok,False,unchanged
lecture ouvé son état normal,lecture ouvé son état normal,False,unchanged
lecture: ne lit pas le début de la phras,lecture: ne lit pas le début de la phras,False,unchanged
legere grimace,legere grimace,False,unchanged
legere sensation,legere sensation,False,unchanged
legers tremblts 2 bras et torse: connu,legers tremblts 2 bras et torse: connu,False,unchanged
lent,lent,False,unchanged
lent G,lent g,True,auto-syntax
lent T G,lent t g,True,auto-syntax
lent ant g,lent ant g,False,unchanged
lent diffus,lent diffus,False,unchanged
lent emps calme,lent emps calme,False,unchanged
lent en temporal G,lent en temporal g,True,auto-syntax
lent en temporal gauche,lent en temporal gauche,False,unchanged
lent global,lent global,False,unchanged
lent iagu ant fronto temp,lent iagu ant fronto temp,False,unchanged
lent mais aigu temporal G,lent mais aigu temporal g,True,auto-syntax
lent rythmique TG,lent rythmique tg,True,auto-syntax
lent rythmique à droite,lent rythmique à droite,False,unchanged
lent rythmlique TG,lent rythmlique tg,True,auto-syntax
lent région centrales bilat et ligne med,lent région centrales bilat et ligne med,False,unchanged
lent sur F7,lent sur f7,True,auto-syntax
lent temp G,lent temp g,True,auto-syntax
lent temporal G,lent temporal g,True,auto-syntax
lent temporal bilatéral,lent temporal bilatéral,False,unchanged
lent temporal gauche,lent temporal gauche,False,unchanged
lent versus artefact,lent versus artefact,False,unchanged
lent à D,lent à d,True,auto-syntax
lent à D. Aspect rythmique,lent à d. aspect rythmique,True,auto-syntax
lenteur + erreur pour désigner,lenteur + erreur pour désigner,False,unchanged
lents à G,lents à g,True,auto-syntax
les fourmillments sont tjrs present,les fourmillments sont tjrs present,False,unchanged
les sensations ne 'arrete pas,les sensations ne 'arrete pas,False,unchanged
leve la jambe gauche puis la droite,leve la jambe gauche puis la droite,False,unchanged
leve ses MS,leve ses ms,True,auto-syntax
lever de coeur r bien,lever de coeur r bien,False,unchanged
lg,lg,False,unchanged
lieu ok,lieu ok,False,unchanged
ligne mediane et P4-O2???,ligne mediane et p4 o2?,True,auto-syntax
ligne médiane,ligne médiane,False,unchanged
lit,lit,False,unchanged
lit désactivé,lit désactivé,False,unchanged
lit tout parfaitement bien,lit tout parfaitement bien,False,unchanged
longue décharge de pointes ondes,longue décharge de pointes ondes,False,unchanged
longue paro,longue paro,False,unchanged
longue periode pointe gauche,longue periode pointe gauche,False,unchanged
lorsqu'il a les yeux ouverts,lorsqu'il a les yeux ouverts,False,unchanged
lumière,lumière,False,unchanged
lumière allumée,lumière allumée,False,unchanged
lâchage du mSdroit,lâchage du msdroit,True,auto-syntax
lève la main pour répondre,lève la main pour répondre,False,unchanged
lève la têt de son ordinateur,lève la têt de son ordinateur,False,unchanged
lève la tête puis fixité du regard,lève la tête puis fixité du regard,False,unchanged
léger mal de Tête àG,léger mal de tête àg,True,auto-syntax
légere déviation de la tete à G,légere déviation de la tete à g,True,auto-syntax
légere secousse de la tete,légere secousse de la tete,False,unchanged
légers maux de tête tempes G et arriere,légers maux de tête tempes g et arriere,True,auto-syntax
légère prédominance gauche?,légère prédominance gauche?,False,unchanged
légère secousse MSD,légère secousse msd,True,auto-syntax
légére secousse main G,légére secousse main g,True,auto-syntax
léve la main,léve la main,False,unchanged
m,m,False,unchanged
machoire,machoire,False,unchanged
machonement,machonement,False,unchanged
machonne,machonne,False,unchanged
machonne les yeux,machonne les yeux,False,unchanged
machonnement,machonnement,False,unchanged
machonnement pdt le sommeil,machonnement pdt le sommeil,False,unchanged
"machonnment, rictus, pale","machonnment, rictus, pale",False,unchanged
machônne,machônne,False,unchanged
main D,main d,True,auto-syntax
main D sur la bouche,main d sur la bouche,True,auto-syntax
main droite engourdie !!!,main droite engourdie!,True,auto-syntax
main dte sur la bouche,main dte sur la bouche,False,unchanged
main gauche dystonique,main gauche dystonique,False,unchanged
main moite,main moite,False,unchanged
mains moites,mains moites,False,unchanged
mains moites comme début crise,mains moites comme début crise,False,unchanged
mains sur le visage,mains sur le visage,False,unchanged
mainteant dans tout le corps age,mainteant dans tout le corps age,False,unchanged
mainteant plutot à l'arriere du corps,mainteant plutot à l'arriere du corps,False,unchanged
mais avant les 2 pouces,mais avant les 2 pouces,False,unchanged
mais même type de symptomatologie,mais même type de symptomatologie,False,unchanged
mais n'exprime pas d'autres sensations,mais n'exprime pas d'autres sensations,False,unchanged
mais qu'il est actuellement chez,mais qu'il est actuellement chez,False,unchanged
mais sensation electrique dans le cou,mais sensation electrique dans le cou,False,unchanged
majoration des MO,majoration des mo,True,auto-syntax
majoration déviation tête et tronc à D,majoration déviation tête et tronc à d,True,auto-syntax
majoration tete et yeux vers D,majoration tete et yeux vers d,True,auto-syntax
majoration tremblement pouce G,majoration tremblement pouce g,True,auto-syntax
mal a l arriere de la tete droite,mal a l arriere de la tete droite,False,unchanged
mal au ventre,mal au ventre,False,unchanged
mal aux reins,mal aux reins,False,unchanged
mal à l'estomac,mal à l'estomac,False,unchanged
malaise vagal,malaise vagal,False,unchanged
maman pose portable avec mlusique,maman pose portable avec mlusique,False,unchanged
mange,mange,False,unchanged
mange dominant à D,mange dominant à d,True,auto-syntax
mange un gateau,mange un gateau,False,unchanged
manipule la boite tétière,manipule la boite tétière,False,unchanged
manipule tjs la boite tétière,manipule tjs la boite tétière,False,unchanged
manque de mots,manque de mots,False,unchanged
manque du mot,manque du mot,False,unchanged
marche,marche,False,unchanged
marche dans le couloir : 3 chutes,marche dans le couloir: 3 chutes,True,auto-syntax
marmonne,marmonne,False,unchanged
marmonne et manipule de la main G la..,marmonne et manipule de la main g la.,True,auto-syntax
marque page,marque page,False,unchanged
marque un temps d arret en parlant,marque un temps d arret en parlant,False,unchanged
mcro réveil,mcro réveil,False,unchanged
micreo réveil,micreo réveil,False,unchanged
micro *reveil,micro reveil,True,auto-syntax
micro absence,micro absence,False,unchanged
micro absence+secousse msd,micro absence+secousse msd,False,unchanged
micro dechaerge a droite,micro dechaerge a droite,False,unchanged
micro eveil,micro eveil,False,unchanged
micro reveil,micro reveil,False,unchanged
micro réveil,micro réveil,False,unchanged
micro réveil ?,micro réveil?,True,auto-syntax
micro réveil ERALES,micro réveil erales,True,auto-syntax
micro réveil G,micro réveil g,True,auto-syntax
micro réveil MI,micro réveil mi,True,auto-syntax
micro réveil bouche,micro réveil bouche,False,unchanged
micro réveil crise?,micro réveil crise?,False,unchanged
micro réveil réveil,micro réveil réveil,False,unchanged
micro réveil sin jambes,micro réveil sin jambes,False,unchanged
micro réveil yeux,micro réveil yeux,False,unchanged
micro réveil?,micro réveil?,False,unchanged
micro réveil? Crise?,micro réveil? crise?,True,auto-syntax
micro réveil?crise?,micro réveil?crise?,False,unchanged
micro rével,micro rével,False,unchanged
micro révzil,micro révzil,False,unchanged
micro sensation bras dt,micro sensation bras dt,False,unchanged
micro éveil,micro éveil,False,unchanged
micro éveil??,micro éveil?,True,auto-syntax
micro-éveil ?,micro éveil?,True,auto-syntax
microcrise,microcrise,False,unchanged
microeveil,microeveil,False,unchanged
microréveil puis decharge gauche,microréveil puis decharge gauche,False,unchanged
microéveil,microéveil,False,unchanged
microéveils,microéveils,False,unchanged
mieux dessiné en temporal G ? plus aigu?,mieux dessiné en temporal g? plus aigu?,True,auto-syntax
mimique précède la PO,mimique précède la po,True,auto-syntax
min ette,min ette,False,unchanged
mini decharge TG,mini decharge tg,True,auto-syntax
mini pointe G?,mini pointe g?,True,auto-syntax
miocro réveil,miocro réveil,False,unchanged
mirco réveil sin jambes,mirco réveil sin jambes,False,unchanged
miro réveil?,miro réveil?,False,unchanged
mis sous O2,mis sous o2,True,auto-syntax
mise sous O2,mise sous o2,True,auto-syntax
mo,mo,False,unchanged
mo OIR,mo oir,True,auto-syntax
mo et stop tapping mais repond,mo et stop tapping mais repond,False,unchanged
mo incontôlés ++,mo incontôlés +,True,auto-syntax
mo+,mo+,False,unchanged
mo+ rnal button,mo+ rnal button,False,unchanged
mobilise MID,mobilise mid,True,auto-syntax
mobilise bien les MI,mobilise bien les mi,True,auto-syntax
mobilise bien les MS,mobilise bien les ms,True,auto-syntax
mobilise les MS,mobilise les ms,True,auto-syntax
mois ok,mois ok,False,unchanged
moite ++,moite +,True,auto-syntax
mollet dt,mollet dt,False,unchanged
monte petit à petit,monte petit à petit,False,unchanged
montre bien la bague,montre bien la bague,False,unchanged
montre la main droite,montre la main droite,False,unchanged
montre ok,montre ok,False,unchanged
montre sénior : décharge rythmique?,montre sénior: décharge rythmique?,True,auto-syntax
montrer au chef,montrer au chef,False,unchanged
montrer chef,montrer chef,False,unchanged
montrer chef?,montrer chef?,False,unchanged
montrer senior,montrer senior,False,unchanged
montrer sénior,montrer sénior,False,unchanged
montrer sénior : activité pseudo-rythmi,montrer sénior: activité pseudo rythmi,True,auto-syntax
moontrer au chef,moontrer au chef,False,unchanged
mot à retenir,mot à retenir,False,unchanged
motricite,motricite,False,unchanged
motricite ok,motricite ok,False,unchanged
mou,mou,False,unchanged
moue avec la bouche mais en fait en deh,moue avec la bouche mais en fait en deh,False,unchanged
moue bouche décrite ensuite,moue bouche décrite ensuite,False,unchanged
moulinet main droite et mvts de tête,moulinet main droite et mvts de tête,False,unchanged
